,Question,Generated Answer,Topic,BLEU Score,ROUGE Score,Inference Time
178,"""Apakah ada inovasi teknologi yang dapat diterapkan untuk meningkatkan pengalaman berkomersial di sekitar Candi Borobudur melalui perbaikan infrastruktur jalan?""","Ya, salah satu inovasi teknologi yang dapat diterapkan adalah Sistem Informasi dan Navigasi, yaitu pengembangan aplikasi atau sistem informasi dan navigasi yang memungkinkan pengunjung untuk dengan mudah menemukan lokasi komersial di sekitar Candi Borobudur.",Sejarah,"{'bleu': 0.2887308472548599, 'precisions': [0.4594594594594595, 0.3333333333333333, 0.2571428571428571, 0.17647058823529413], 'brevity_penalty': 1.0, 'length_ratio': 1.3703703703703705, 'translation_length': 37, 'reference_length': 27}","{'rouge1': 0.5862068965517241, 'rouge2': 0.4642857142857143, 'rougeL': 0.41379310344827586, 'rougeLsum': 0.41379310344827586}",0.628960132598877
179,"""Apakah terdapat inovasi atau elemen desain unik dalam atap kayu Candi Borobudur?""","Ya, terdapat inovasi dan elemen desain unik dalam atap kayu Candi Borobudur, seperti variasi bentuk atap dan penggambaran dinding bangunan pada relief. Inovasi ini menunjukkan adanya keunikan dalam konstruksi bangunan berkonstruksi kayu pada Candi Borobudur.",Sejarah,"{'bleu': 0.26763880279940394, 'precisions': [0.8717948717948718, 0.7105263157894737, 0.4864864864864865, 0.3333333333333333], 'brevity_penalty': 0.47540426933284924, 'length_ratio': 0.5735294117647058, 'translation_length': 39, 'reference_length': 68}","{'rouge1': 0.6382978723404255, 'rouge2': 0.4782608695652174, 'rougeL': 0.4893617021276596, 'rougeLsum': 0.4893617021276596}",0.7154021263122559
180,Siapa penemu Candi Borobudur Pertama kali,"Sir Thomas Stamford Raffles, Letnan Gubernur Jenderal lnggris, adalah orang yang pertama kali menemukan dan memulai proses penggalian Candi Borobudur pada tahun 1814.",Sejarah,"{'bleu': 0.13523285066501545, 'precisions': [0.3076923076923077, 0.2, 0.125, 0.043478260869565216], 'brevity_penalty': 1.0, 'length_ratio': 2.6, 'translation_length': 26, 'reference_length': 10}","{'rouge1': 0.43750000000000006, 'rouge2': 0.3333333333333333, 'rougeL': 0.43750000000000006, 'rougeLsum': 0.43750000000000006}",0.6370484828948975
181,"""Apa yang dimaksud dengan relief fauna pada pahatan dinding Candi Borobudur?""","Relief fauna pada pahatan dinding Candi Borobudur adalah gambar-gambar hewan yang dipahat pada dinding candi tersebut. Relief ini mencakup berbagai jenis fauna, seperti Mammalia, Aves, Reptilia, dan Pisces.",Sejarah,"{'bleu': 0.7693360023452748, 'precisions': [0.9411764705882353, 0.8787878787878788, 0.8125, 0.7419354838709677], 'brevity_penalty': 0.9155454289236553, 'length_ratio': 0.918918918918919, 'translation_length': 34, 'reference_length': 37}","{'rouge1': 0.9152542372881356, 'rouge2': 0.8421052631578947, 'rougeL': 0.9152542372881356, 'rougeLsum': 0.9152542372881356}",0.6070075035095215
182,"""Bagaimana Candi Borobudur dihubungkan dengan kerajaan-kerajaan yang pernah ada di Indonesia?""","Candi Borobudur terkait erat dengan kerajaan-kerajaan yang pernah ada di Indonesia, terutama pada masa kejayaan Kerajaan Mataram Kuno. Candi ini dibangun pada abad ke-8 Masehi oleh dinasti Syailendra yang berkuasa di Jawa Tengah.",Sejarah,"{'bleu': 0.36192741492154146, 'precisions': [0.6944444444444444, 0.45714285714285713, 0.35294117647058826, 0.3333333333333333], 'brevity_penalty': 0.8232919154257804, 'length_ratio': 0.8372093023255814, 'translation_length': 36, 'reference_length': 43}","{'rouge1': 0.64, 'rouge2': 0.4657534246575343, 'rougeL': 0.42666666666666664, 'rougeLsum': 0.42666666666666664}",0.7253203392028809
183,"""Pengukuhan candi Borobudur tertera pada prasasti apa?""",Pengukuhan candi Borobudur tertera pada prasasti Kayumwungan atau Karangtengah. Prasasti ini juga berisikan pujian-pujian kepada Raja Samaratuṅga dan Pangeran Putri Prāmodavarddhanī.,Sejarah,"{'bleu': 0.0, 'precisions': [0.08695652173913043, 0.0, 0.0, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 5.75, 'translation_length': 23, 'reference_length': 4}","{'rouge1': 0.15384615384615385, 'rouge2': 0.08333333333333333, 'rougeL': 0.15384615384615385, 'rougeLsum': 0.15384615384615385}",0.6695663928985596
184,"""Bagaimana peran pemerintah dalam meningkatkan kualitas ruang jalan di kawasan Candi Borobudur untuk mendukung aktivitas komersial?""","Peran pemerintah dalam meningkatkan kualitas ruang jalan di kawasan Candi Borobudur untuk mendukung aktivitas komersial dapat dilakukan melalui perencanaan zonasi yang tepat, pengawasan dan pengaturan, penyediaan fasilitas umum, implementasi pedoman desain, dan kerjasama dengan pihak terkait. Dengan melibatkan pemerintah dalam upaya ini, diharapkan kualitas ruang jalan dapat ditingkatkan untuk mendukung aktivitas komersial sambil tetap memperhatikan perlindungan dan pelestarian warisan budaya.",Sejarah,"{'bleu': 0.2672507807027031, 'precisions': [0.34328358208955223, 0.25757575757575757, 0.24615384615384617, 0.234375], 'brevity_penalty': 1.0, 'length_ratio': 1.3137254901960784, 'translation_length': 67, 'reference_length': 51}","{'rouge1': 0.6796116504854369, 'rouge2': 0.5742574257425742, 'rougeL': 0.6796116504854369, 'rougeLsum': 0.6796116504854369}",1.1363744735717773
185,"""Siapa yang memberi perintah membangun Candi Borobudur?""","Maaf, saya tidak menemukan informasi tentang siapa yang memberi perintah membangun Candi Borobudur dalam konteks yang disediakan. Namun, saya mengetahui bahwa pengukuhan Candi Borobudur dilakukan oleh Pangeran Putri Prāmodavarddhanī.",Sejarah,"{'bleu': 0.0, 'precisions': [0.09090909090909091, 0.0, 0.0, 0.0], 'brevity_penalty': 1.0, 'length_ratio': 2.2, 'translation_length': 33, 'reference_length': 15}","{'rouge1': 0.12765957446808512, 'rouge2': 0.0, 'rougeL': 0.12765957446808512, 'rougeLsum': 0.12765957446808512}",0.6786994934082031
186,"""Bagaimana peristiwa pengeboman Candi Borobudur diproses di tingkat hukum?""","Peristiwa pengeboman Candi Borobudur diproses di tingkat hukum dengan serius dan tegas. Para pelaku pengeboman diadili dan dijatuhi hukuman, termasuk hukuman mati bagi beberapa pelaku.",Sejarah,"{'bleu': 0.5081327481546147, 'precisions': [0.5357142857142857, 0.5185185185185185, 0.5, 0.48], 'brevity_penalty': 1.0, 'length_ratio': 1.6470588235294117, 'translation_length': 28, 'reference_length': 17}","{'rouge1': 0.6842105263157895, 'rouge2': 0.6666666666666666, 'rougeL': 0.6842105263157895, 'rougeLsum': 0.6842105263157895}",0.6524617671966553
187,Kapan candi Borobudur pertama kali ditemukan?,"Candi Borobudur pertama kali ditemukan menjelang tahun 1814 oleh Sir Thomas Stamford Raffles, Letnan Gubernur Jenderal lnggris.",Sejarah,"{'bleu': 0.5089175114935748, 'precisions': [0.6842105263157895, 0.5555555555555556, 0.47058823529411764, 0.375], 'brevity_penalty': 1.0, 'length_ratio': 1.1176470588235294, 'translation_length': 19, 'reference_length': 17}","{'rouge1': 0.7272727272727272, 'rouge2': 0.6451612903225806, 'rougeL': 0.7272727272727272, 'rougeLsum': 0.7272727272727272}",0.6045732498168945
188,"""Apakah pengeboman Candi Borobudur memicu aksi protes atau demonstrasi di Indonesia?""","Ya, pengeboman Candi Borobudur memicu reaksi dan protes di Indonesia, termasuk demonstrasi dan aksi protes sebagai reaksi terhadap kejadian tersebut.",Sejarah,"{'bleu': 0.44903323241491255, 'precisions': [0.5217391304347826, 0.45454545454545453, 0.42857142857142855, 0.4], 'brevity_penalty': 1.0, 'length_ratio': 1.6428571428571428, 'translation_length': 23, 'reference_length': 14}","{'rouge1': 0.6666666666666666, 'rouge2': 0.6428571428571429, 'rougeL': 0.6666666666666666, 'rougeLsum': 0.6666666666666666}",0.5853235721588135
189,"""Bagaimana bentuk atap pada relief Candi Borobudur dapat memberikan identitas khusus pada bangunan tersebut?""","Bentuk atap pada relief Candi Borobudur dapat memberikan identitas khusus pada bangunan tersebut karena mencerminkan kekayaan dan keragaman bentuk atap bangunan tradisional. Bentuk atap tersebut juga memengaruhi sirkulasi udara dan cahaya dalam bangunan, sehingga memberikan gambaran unik tentang kondisi lingkungan di dalam bangunan.",Sejarah,"{'bleu': 0.36305147609732574, 'precisions': [0.45652173913043476, 0.4, 0.3409090909090909, 0.27906976744186046], 'brevity_penalty': 1.0, 'length_ratio': 1.9166666666666667, 'translation_length': 46, 'reference_length': 24}","{'rouge1': 0.625, 'rouge2': 0.5483870967741935, 'rougeL': 0.625, 'rougeLsum': 0.625}",0.8133754730224609
190,"""Bagaimana memastikan bahwa pengembangan komersial di sekitar Candi Borobudur mempertahankan warisan budaya dan sejarah yang unik?""","Untuk memastikan bahwa pengembangan komersial di sekitar Candi Borobudur mempertahankan warisan budaya dan sejarah yang unik, beberapa langkah dapat diambil, seperti konservasi dan pelestarian, pengembangan berkelanjutan, pendidikan dan interpretasi, keterlibatan komunitas lokal, serta pengaturan dan pengawasan yang ketat. Dengan mengambil langkah-langkah ini, diharapkan pengembangan komersial dapat berjalan sejalan dengan pelestarian warisan budaya dan sejarah yang unik.",Sejarah,"{'bleu': 0.37681621324163617, 'precisions': [0.5384615384615384, 0.40625, 0.31746031746031744, 0.2903225806451613], 'brevity_penalty': 1.0, 'length_ratio': 1.0655737704918034, 'translation_length': 65, 'reference_length': 61}","{'rouge1': 0.6666666666666667, 'rouge2': 0.5094339622641509, 'rougeL': 0.6111111111111113, 'rougeLsum': 0.6481481481481481}",1.0276877880096436
191,"""Siapa yang bertanggung jawab atas pengeboman Candi Borobudur?""",Pengeboman Candi Borobudur pada tahun 1985 dilakukan oleh persekutuan Pesantren Kilat LP3K dengan Kelompok Syi'ah di Malang. Mereka membuat organisasi bernama Ikhwanul Muslimin dan melakukan aksi pengeboman tersebut.,Sejarah,"{'bleu': 0.5780599819850101, 'precisions': [0.6, 0.5862068965517241, 0.5714285714285714, 0.5555555555555556], 'brevity_penalty': 1.0, 'length_ratio': 1.5, 'translation_length': 30, 'reference_length': 20}","{'rouge1': 0.7659574468085107, 'rouge2': 0.7555555555555554, 'rougeL': 0.7659574468085107, 'rougeLsum': 0.7659574468085107}",0.691826343536377
192,"""Apakah terdapat kisah atau legenda tertentu yang terhubung dengan peristiwa astronomi dan direpresentasikan dalam relief-relief Borobudur?""","Ya, terdapat kisah-kisah atau mitos yang terhubung dengan fenomena astronomi dan direpresentasikan dalam relief-relief Borobudur. Relief-relief tersebut menggambarkan objek-objek astronomis seperti matahari, bulan, dan bintang, serta menceritakan kisah-kisah yang berhubungan dengan fenomena astronomi.",Sejarah,"{'bleu': 0.0, 'precisions': [0.38461538461538464, 0.10526315789473684, 0.02702702702702703, 0.0], 'brevity_penalty': 0.8356986649599262, 'length_ratio': 0.8478260869565217, 'translation_length': 39, 'reference_length': 46}","{'rouge1': 0.32500000000000007, 'rouge2': 0.07692307692307691, 'rougeL': 0.25, 'rougeLsum': 0.25}",0.8070571422576904
193,"""Apakah perlu ada peningkatan kapasitas parkir di sekitar Candi Borobudur untuk mendukung pertumbuhan kegiatan komersial? Mengapa atau mengapa tidak?""","Ya, perlu adanya peningkatan kapasitas parkir di sekitar Candi Borobudur untuk mendukung pertumbuhan kegiatan komersial karena peningkatan jumlah pengunjung dan aktivitas ekonomi di area wisata Candi Borobudur yang menyebabkan peningkatan volume kendaraan yang memerlukan tempat parkir yang memadai.",Sejarah,"{'bleu': 0.7811907570725664, 'precisions': [0.95, 0.9230769230769231, 0.8947368421052632, 0.8648648648648649], 'brevity_penalty': 0.8607079764250577, 'length_ratio': 0.8695652173913043, 'translation_length': 40, 'reference_length': 46}","{'rouge1': 0.9113924050632912, 'rouge2': 0.8831168831168831, 'rougeL': 0.9113924050632912, 'rougeLsum': 0.9113924050632912}",0.8484973907470703
194,"""Apakah ada perubahan kebijakan keamanan setelah pengeboman Candi Borobudur?""","Ya, ada perubahan kebijakan keamanan setelah pengeboman Candi Borobudur, seperti peningkatan sistem keamanan dan pengawasan yang lebih ketat terhadap pengunjung.",Sejarah,"{'bleu': 0.4127708933167335, 'precisions': [0.6521739130434783, 0.5, 0.42857142857142855, 0.35], 'brevity_penalty': 0.8777137332821822, 'length_ratio': 0.8846153846153846, 'translation_length': 23, 'reference_length': 26}","{'rouge1': 0.6, 'rouge2': 0.5263157894736842, 'rougeL': 0.6, 'rougeLsum': 0.6}",0.9542005062103271
195,"""Bagaimana pengunjung bisa mengakses Bukit Rhema area Candi Borobudur?""",Pengunjung dapat mengakses Bukit Rhema dengan menggunakan kendaraan roda dua dan empat.,Sejarah,"{'bleu': 0.09949058049485841, 'precisions': [1.0, 1.0, 1.0, 1.0], 'brevity_penalty': 0.09949058049485841, 'length_ratio': 0.3023255813953488, 'translation_length': 13, 'reference_length': 43}","{'rouge1': 0.5, 'rouge2': 0.4782608695652174, 'rougeL': 0.5, 'rougeLsum': 0.5}",0.5070374011993408
196,"""Apa reaksi dari komunitas internasional terhadap pengeboman Candi Borobudur?""",Komunitas internasional bereaksi dengan kecaman dan keprihatinan terhadap pengeboman Candi Borobudur. Mereka menunjukkan kepedulian terhadap warisan budaya dunia dan keinginan untuk membantu memulihkan kerusakan yang disebabkan oleh tindakan terorisme.,Sejarah,"{'bleu': 0.3541558057823879, 'precisions': [0.3870967741935484, 0.36666666666666664, 0.3448275862068966, 0.32142857142857145], 'brevity_penalty': 1.0, 'length_ratio': 2.2142857142857144, 'translation_length': 31, 'reference_length': 14}","{'rouge1': 0.5499999999999999, 'rouge2': 0.5263157894736842, 'rougeL': 0.5499999999999999, 'rougeLsum': 0.5499999999999999}",0.7827122211456299
197,"""Apa peran Candi Borobudur dalam menyatukan berbagai elemen budaya dan agama di Indonesia?""",Candi Borobudur memiliki peran penting dalam menyatukan berbagai elemen budaya dan agama di Indonesia dengan menunjukkan keberagaman budaya dan agama Hindu-Budha. Candi ini juga memainkan peran dalam mempromosikan keberagaman budaya Indonesia secara global melalui pariwisatanya.,Sejarah,"{'bleu': 0.2928863158585881, 'precisions': [0.4864864864864865, 0.3333333333333333, 0.2571428571428571, 0.17647058823529413], 'brevity_penalty': 1.0, 'length_ratio': 1.0, 'translation_length': 37, 'reference_length': 37}","{'rouge1': 0.5217391304347826, 'rouge2': 0.3283582089552239, 'rougeL': 0.34782608695652173, 'rougeLsum': 0.34782608695652173}",0.7161438465118408
198,"""Dari kerajaan mana raja Samaratungga?""",Raja Samaratungga berasal dari kerajaan Mataram Kuno Medang.,Sejarah,"{'bleu': 0.4165332382153558, 'precisions': [0.7777777777777778, 0.75, 0.7142857142857143, 0.6666666666666666], 'brevity_penalty': 0.573753420737433, 'length_ratio': 0.6428571428571429, 'translation_length': 9, 'reference_length': 14}","{'rouge1': 0.7000000000000001, 'rouge2': 0.6666666666666665, 'rougeL': 0.7000000000000001, 'rougeLsum': 0.7000000000000001}",0.4336533546447754
199,"""Apakah Candi Borobudur memiliki hubungan dengan situs-situs bersejarah lain di Indonesia?""","Ya, Candi Borobudur memiliki hubungan dengan situs-situs bersejarah lain di Indonesia. Contohnya, susunan candi seperti limas telah dipakai sejak prasejarah di Asia dan Polynesia.",Sejarah,"{'bleu': 0.284539635177116, 'precisions': [0.5714285714285714, 0.48148148148148145, 0.46153846153846156, 0.44], 'brevity_penalty': 0.5852511043074123, 'length_ratio': 0.6511627906976745, 'translation_length': 28, 'reference_length': 43}","{'rouge1': 0.4, 'rouge2': 0.34920634920634913, 'rougeL': 0.3692307692307692, 'rougeLsum': 0.3692307692307692}",0.958338737487793
